date,set,index,item-name,category,amazon-link,amazon-price,amazon-discounted-price,amazon-rating,amazon-total-ratings
06_10_2022,PM,1,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/Samsung-Galaxy-Storage-6000mAh-Battery/dp/B0B4F2TTTS/ref=sr_1_3?keywords=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&qid=1665076857&qu=eyJxc2MiOiIwLjI4IiwicXNhIjoiMC4xNyIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,14999,10499,4.0,"4,714"
06_10_2022,PM,2,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Helio A22 | 5000 mAh Battery | 8MP AI Dual Cam | Leather Texture Design | Android 12",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Leather-Texture/dp/B0BBN56J5H/ref=sr_1_1?keywords=Redmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12&qid=1665076860&qu=eyJxc2MiOiItMC4wMCIsInFzYSI6IjAuMDAiLCJxc3AiOiIwLjAwIn0%3D&sr=8-1,8999,6299,3.9,300
06_10_2022,PM,4,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjQ1MDcyMzcxNDk2MzU3OjE2NjUwNzY4NjM6c3BfYXRmOjIwMDYzMjIwNDAyODk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FSamsung-Midnight-Storage-6000mAh-Battery%2Fdp%2FB0B4F52B5X%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DSamsung%2BGalaxy%2BM13%2B%2528Midnight%2BBlue%252C%2B4GB%252C%2B64GB%2BStorage%2529%2B%257C%2B6000mAh%2BBattery%2B%257C%2BUpto%2B8GB%2BRAM%2Bwith%2BRAM%2BPlus%26qid%3D1665076863%26qu%3DeyJxc2MiOiIxLjYyIiwicXNhIjoiMC43MiIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1,14999,10499,4.0,"4,714"
06_10_2022,PM,5,Samsung Galaxy Tab A8 26.69cm (10.5 inch) Display,Tablets,https://www.amazon.in/Samsung-26-69cm-Display-Expandable-SM-X200NZAEINU/dp/B09P8PCWL4/ref=sr_1_2?keywords=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+Display&qid=1665076867&qu=eyJxc2MiOiIwLjc4IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,23999,14998,4.3,"1,644"
06_10_2022,PM,8,"Apple Watch SE (GPS + Cellular, 44mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",Tablets,https://www.amazon.in/Apple-Watch-GPS-Cellular-44mm/dp/B09G9H7FNX/ref=sr_1_15?keywords=Apple+Watch+SE+%28GPS+%2B+Cellular%2C+44mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+Regular&qid=1665076874&qu=eyJxc2MiOiIwLjU5IiwicXNhIjoiMC41NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-15,36900,28900,4.5,163
06_10_2022,PM,17,"ASUS Vivobook 15, 15.6"" (39.62 cm) FHD, AMD Dual Core Ryzen 3 3200U, Thin and Light Laptop (8GB/256GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.68 Kg), X512DA-BQ301WS",Laptops,https://www.amazon.in/ASUS-Vivobook-Integrated-Graphics-X512DA-BQ301WS/dp/B0BBVV47J9/ref=sr_1_3?keywords=ASUS+Vivobook+15%2C+15.6%22+%2839.62+cm%29+FHD%2C+AMD+Dual+Core+Ryzen+3+3200U%2C+Thin+and+Light+Laptop+%288GB%2F256GB+SSD%2FIntegrated+Graphics%2FWindows+11%2FOffice+2021%2FSilver%2F1.68+Kg%29%2C+X512DA-BQ301WS&qid=1665076881&qu=eyJxc2MiOiIwLjM0IiwicXNhIjoiMC4zOCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,46990,25000,4.0,187
06_10_2022,PM,18,"Honor MagicBook X 15, Intel Core i3-10110U / 15.6 inch (39.62 cm) Thin and Light Laptop (8GB/256GB PCIe SSD/Windows 10/Aluminium Metal Body/1.56Kg), Silver/Gray,(BohrBR-WAI9A)",Laptops,https://www.amazon.in/Honor-MagicBook-i3-10110U-Aluminium-BohrBR-WAI9A/dp/B09VPV28W3/ref=sr_1_4?keywords=Honor+MagicBook+X+15%2C+Intel+Core+i3-10110U+%2F+15.6+inch+%2839.62+cm%29+Thin+and+Light+Laptop+%288GB%2F256GB+PCIe+SSD%2FWindows+10%2FAluminium+Metal+Body%2F1.56Kg%29%2C+Silver%2FGray%2C%28BohrBR-WAI9A%29&qid=1665076884&qu=eyJxc2MiOiIwLjM4IiwicXNhIjoiMC40NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-4,49999,29990,4.2,416
06_10_2022,PM,21,Mi 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Televisions,https://www.amazon.in/inches-Ready-Smart-Android-L32M7-5AIN/dp/B0B6F7LX4C/ref=sr_1_1?keywords=Mi+80+cm+%2832+inches%29+5A+Series+HD+Ready+Smart+Android+LED+TV+L32M7-5AIN+%28Black%29&qid=1665076894&qu=eyJxc2MiOiIwLjI2IiwicXNhIjoiMC4xMCIsInFzcCI6IjEuMDAifQ%3D%3D&sr=8-1,24999,12999,4.3,"43,851"
06_10_2022,PM,24,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Televisions,https://www.amazon.in/Samsung-Inches-Wondertainment-UA32T4340BKXXL-Glossy/dp/B09F6S8BT6/ref=sr_1_4?keywords=Samsung+80+cm+%2832+Inches%29+Wondertainment+Series+HD+Ready+LED+Smart+TV+UA32T4340BKXXL+%28Glossy+Black%29&qid=1665076901&qu=eyJxc2MiOiIwLjc2IiwicXNhIjoiMC4xMyIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-4,22900,13490,4.3,"15,494"
06_10_2022,PM,25,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Televisions,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_2?keywords=Redmi+108+cm+%2843+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X43+%7C+L43R7-7AIN+%28Black%29&qid=1665076905&qu=eyJxc2MiOiIwLjQxIiwicXNhIjoiMC4zMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,42999,24999,4.2,"35,661"
