date,set,index,item-name,category,amazon-link,amazon-price,amazon-discounted-price,amazon-rating,amazon-total-ratings
12_10_2022,AM,25,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Televisions,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_2?keywords=Redmi+108+cm+%2843+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X43+%7C+L43R7-7AIN+%28Black%29&qid=1665556108&qu=eyJxc2MiOiIwLjQxIiwicXNhIjoiMC4zMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"42,999","24,999",4.2,"36,123"
12_10_2022,AM,26,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Televisions,https://www.amazon.in/Redmi-inches-Ultra-Android-L50M6-RA/dp/B08Y55LPBF/ref=sr_1_3?keywords=Redmi+126+cm+%2850+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X50+%7C+L50M6-RA+%28Black%29&qid=1665556112&qu=eyJxc2MiOiIwLjM4IiwicXNhIjoiMC4yMSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"44,999","28,999",4.2,"36,123"
12_10_2022,AM,27,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Televisions,https://www.amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_3?keywords=OnePlus+108+cm+%2843+inches%29+Y+Series+Full+HD+Smart+Android+LED+TV+43+Y1S+%28Black%29&qid=1665556116&qu=eyJxc2MiOiIxLjE0IiwicXNhIjoiMC40MSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"31,999","21,999",4.2,"27,770"
12_10_2022,AM,34,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Black)",Speakers,https://www.amazon.in/Stone-650-Wireless-Bluetooth-Speaker/dp/B07NBWT3Z2/ref=sr_1_7?keywords=boAt+Stone+650+10W+Bluetooth+Speaker+with+Upto+7+Hours+Playback%2C+IPX5+and+Integrated+Controls+%28Black%29&qid=1665556128&qu=eyJxc2MiOiIwLjgxIiwicXNhIjoiMC42NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-7,"4,900","1,499",4.2,"38,883"
12_10_2022,AM,36,Nikon D7500 20.9MP Digital SLR Camera (Black) with AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR Lens,DSLR Cameras,https://www.amazon.in/Renewed-Nikon-Digital-18-140mm-3-5-5-6G/dp/B07HZ2J7MH/ref=sr_1_2?keywords=Nikon+D7500+20.9MP+Digital+SLR+Camera+%28Black%29+with+AF-S+DX+NIKKOR+18-140mm+f%2F3.5-5.6G+ED+VR+Lens&qid=1665556132&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"85,490","74,790",4.5,18
12_10_2022,AM,39,"New World Controller Charger for Xbox One,Xbox Series, Rechargeable Battery Pack for Xbox One, Xbox One X, Xbox One S, Xbox One Elite Controller,Xbox series Controller Charging Station with 2pcs 800mAh Rechargeable Battery With Charging Indicator",Gaming Consoles,https://www.amazon.in/New-World-Controller-Rechargeable-Charging/dp/B08VNS9YQL/ref=sr_1_5?keywords=New+World+Controller+Charger+for+Xbox+One%2CXbox+Series%2C+Rechargeable+Battery+Pack+for+Xbox+One%2C+Xbox+One+X%2C+Xbox+One+S%2C+Xbox+One+Elite+Controller%2CXbox+series+Controller+Charging+Station+with+2pcs+800mAh+Rechargeable+Battery+With+Charging+Indicator&qid=1665556136&qu=eyJxc2MiOiIwLjM4IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-5,"1,999","1,699",4.5,68
12_10_2022,AM,42,"PowerA MOGA Mobile Gaming Game Streaming Phone Clip 2.0 for Xbox Series X/S and Xbox One Wireless Controllers, Black (Officially Licensed)",Gaming Consoles,https://www.amazon.in/PowerA-Streaming-Wireless-Controllers-Officially/dp/B08NYGD5G9/ref=sr_1_2?keywords=PowerA+MOGA+Mobile+Gaming+Game+Streaming+Phone+Clip+2.0+for+Xbox+Series+X%2FS+and+Xbox+One+Wireless+Controllers%2C+Black+%28Officially+Licensed%29&qid=1665556149&qu=eyJxc2MiOiIwLjk5IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"2,299","1,149",4.3,"1,445"
12_10_2022,AM,47,"Carrier 1.5 Ton 3 Star Inverter Split AC (Copper,ESTER Dxi, 4-in-1 Flexicool Inverter, 2022 Model,R32,White)",Air Conditioners,https://www.amazon.in/Carrier-Inverter-Split-Copper-Flexicool/dp/B0B67RLLJC/ref=sr_1_7?keywords=Carrier+1.5+Ton+3+Star+Inverter+Split+AC+%28Copper%2CESTER+Dxi%2C+4-in-1+Flexicool+Inverter%2C+2022+Model%2CR32%2CWhite%29&qid=1665556165&qu=eyJxc2MiOiIwLjY4IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-7,"68,990","31,990",4.0,330
12_10_2022,AM,49,Voltas Inverter Split Air Conditioner 1.5 Ton 5 Star(VOLTAS SAC 185V DAZJ),Air Conditioners,https://www.amazon.in/Voltas-Inverter-Split-Conditioner-VOLTAS/dp/B09WDP2DLF/ref=sr_1_3?keywords=Voltas+Inverter+Split+Air+Conditioner+1.5+Ton+5+Star%28VOLTAS+SAC+185V+DAZJ%29&qid=1665556173&qu=eyJxc2MiOiIwLjQxIiwicXNhIjoiMC42MiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"73,990","35,490",3.9,693
12_10_2022,AM,50,"AmazonBasics 1.5 Ton 3 Star Inverter Split AC (White, Anti-Bacterial, Turbo Mode)",Air Conditioners,https://www.amazon.in/AmazonBasics-Star-Inverter-Split-White/dp/B08J8R76J8/ref=sr_1_4?keywords=AmazonBasics+1.5+Ton+3+Star+Inverter+Split+AC+%28White%2C+Anti-Bacterial%2C+Turbo+Mode%29&qid=1665556176&qu=eyJxc2MiOiIwLjE3IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-4,"52,999","28,990",3.5,"1,022"
12_10_2022,AM,52,"Samsung 192 L 2 Star Direct Cool Single Door Refrigerator (RR19A241BGS/NL, Grey Silver)",Refrigerators,https://www.amazon.in/Samsung-Direct-Refrigerator-RR19A241BGS-NL/dp/B08SC2ZTDP/ref=sr_1_16?keywords=Samsung+192+L+2+Star+Direct+Cool+Single+Door+Refrigerator+%28RR19A241BGS%2FNL%2C+Grey+Silver%29&qid=1665556184&qu=eyJxc2MiOiIwLjkyIiwicXNhIjoiMC4yNSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-16,"14,990","12,790",4.3,"4,809"
12_10_2022,AM,54,"Samsung 198 L 4 Star Inverter Direct-Cool Single Door Refrigerator (RR21T2H2XCR/HL, Camellia Purple, Base Stand with Drawer)",Refrigerators,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR21T2H2XCR-HL/dp/B08446154L/ref=sr_1_1?keywords=Samsung+198+L+4+Star+Inverter+Direct-Cool+Single+Door+Refrigerator+%28RR21T2H2XCR%2FHL%2C+Camellia+Purple%2C+Base+Stand+with+Drawer%29&qid=1665556192&qu=eyJxc2MiOiIwLjUzIiwicXNhIjoiMC4xMSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"19,990","16,490",4.3,"4,199"
12_10_2022,AM,55,"LG 190 L 4 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201ASCY, Scarlet Charm, Base stand with Drawer)",Refrigerators,https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D201ASCY/dp/B084YC1FHT/ref=sr_1_1?keywords=LG+190+L+4+Star+Inverter+Direct-Cool+Single+Door+Refrigerator+%28GL-D201ASCY%2C+Scarlet+Charm%2C+Base+stand+with+Drawer%29&qid=1665556196&qu=eyJxc2MiOiIxLjU5IiwicXNhIjoiMC43OCIsInFzcCI6IjAuOTIifQ%3D%3D&sr=8-1,"23,899","15,990",4.3,"4,682"
12_10_2022,AM,57,"Samsung 6.5 kg Fully-Automatic Top Loading Washing Machine (WA65A4002VS/TL, Imperial Silver, Diamond Drum)",Washing Machines,https://www.amazon.in/Samsung-Fully-Automatic-WA65A4002VS-TL-Technology/dp/B08GY3PZQF/ref=sr_1_3?keywords=Samsung+6.5+kg+Fully-Automatic+Top+Loading+Washing+Machine+%28WA65A4002VS%2FTL%2C+Imperial+Silver%2C+Diamond+Drum%29&qid=1665556204&qu=eyJxc2MiOiIwLjg5IiwicXNhIjoiMC4zMyIsInFzcCI6IjAuNTQifQ%3D%3D&sr=8-3,"16,800","13,990",4.4,"25,862"
12_10_2022,AM,59,"LG 7 Kg 5 Star Inverter Touch Control Fully-Automatic Front Load Washing Machine with Heater (FHM1207SDL, Silver, 6 Motion Direct Drive)",Washing Machines,https://www.amazon.in/LG-Inverter-Control-Fully-Automatic-FHM1207SDL/dp/B09LM39YR9/ref=sr_1_4?keywords=LG+7+Kg+5+Star+Inverter+Touch+Control+Fully-Automatic+Front+Load+Washing+Machine+with+Heater+%28FHM1207SDL%2C+Silver%2C+6+Motion+Direct+Drive%29&qid=1665556212&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-4,"46,990","28,990",4.4,"1,800"
12_10_2022,AM,60,"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 6.5 GENX, Grey, Hard Water Wash)",Washing Machines,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A10190903FXICCVFGXDZN&url=%2FWhirlpool-6-5-Fully-Automatic-WHITEMAGIC-ROYAL%2Fdp%2FB08QNZTQ96%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DWhirlpool%2B6.5%2BKg%2B5%2BStar%2BRoyal%2BFully-Automatic%2BTop%2BLoading%2BWashing%2BMachine%2B%2528WHITEMAGIC%2BROYAL%2B6.5%2BGENX%252C%2BGrey%252C%2BHard%2BWater%2BWash%2529%26qid%3D1665556216%26qu%3DeyJxc2MiOiIwLjkyIiwicXNhIjoiMC44NSIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665556216&id=7814548496397788&widgetName=sp_atf,"18,800","14,240",4.3,"2,402"
12_10_2022,AM,61,"Whirlpool 7.5 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.5, Grey, Hard Water Wash)",Washing Machines,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A1018934300JQGSKIOGW9&url=%2FWhirlpool-7-5-Fully-Automatic-ROYAL-PLUS%2Fdp%2FB082FJ9RS7%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DWhirlpool%2B7.5%2BKg%2B5%2BStar%2BRoyal%2BPlus%2BFully-Automatic%2BTop%2BLoading%2BWashing%2BMachine%2B%2528WHITEMAGIC%2BROYAL%2BPLUS%2B7.5%252C%2BGrey%252C%2BHard%2BWater%2BWash%2529%26qid%3D1665556220%26qu%3DeyJxc2MiOiIxLjA0IiwicXNhIjoiMC43MiIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665556220&id=4574121053411411&widgetName=sp_atf,"20,300","16,690",4.3,"3,387"
12_10_2022,AM,62,"Bosch 7 kg 5 Star Inverter Touch Control Fully Automatic Front Loading Washing Machine with In - built Heater (WAJ2416SIN, Silver)",Washing Machines,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A00415013NIARVRMAWIU1&url=%2FBosch-Inverter-Control-Automatic-Loading%2Fdp%2FB08SR372S7%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DBosch%2B7%2Bkg%2B5%2BStar%2BInverter%2BTouch%2BControl%2BFully%2BAutomatic%2BFront%2BLoading%2BWashing%2BMachine%2Bwith%2BIn%2B-%2Bbuilt%2BHeater%2B%2528WAJ2416SIN%252C%2BSilver%2529%26qid%3D1665556224%26qu%3DeyJxc2MiOiIxLjAxIiwicXNhIjoiMC4zOCIsInFzcCI6IjEuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665556224&id=7015064160152695&widgetName=sp_atf,"48,590","31,490",4.5,"2,045"
12_10_2022,AM,63,"Pigeon Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Kitchen & Home Appliances,https://www.amazon.in/Pigeon-Amaze-Plus-1-5-Ltr/dp/B07WMS7TWB/ref=sr_1_3?keywords=Pigeon+Amaze+Plus+Electric+Kettle+%2814289%29+with+Stainless+Steel+Body%2C+1.5+litre%2C+used+for+boiling+Water%2C+making+tea+and+coffee%2C+instant+noodles%2C+soup+etc.+1500+Watt+%28Silver%29&qid=1665556228&qu=eyJxc2MiOiIwLjQzIiwicXNhIjoiMC4xMiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"1,195",599,3.9,"111,846"
12_10_2022,AM,65,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),Kitchen & Home Appliances,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_3?keywords=USHA+Armor+AR1100WB+1100+W+Dry+Iron+with+Black+Weilburger+Soleplate+%28Purple%29&qid=1665556232&qu=eyJxc2MiOiIwLjIzIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,990,599,4.0,"13,317"
12_10_2022,AM,66,Prestige IRIS Plus 750 watt mixer grinder with Jar,Kitchen & Home Appliances,https://www.amazon.in/Prestige-IRIS-mixer-grinder-Black/dp/B08CFJBZRK/ref=sr_1_3?keywords=Prestige+IRIS+Plus+750+watt+mixer+grinder+with+Jar&qid=1665556236&qu=eyJxc2MiOiIwLjU3IiwicXNhIjoiMC43NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"6,195","2,899",3.8,"11,699"
12_10_2022,AM,69,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",Kitchen & Home Appliances,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0599354MWQRXU8QF4OV&url=%2FPrestige-Electric-Kettle-PKOSS-1500watts%2Fdp%2FB01MQZ7J8K%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DPrestige%2BElectric%2BKettle%2BPKOSS%2B-%2B1500watts%252C%2BSteel%2B%25281.5Ltr%2529%252C%2BBlack%26qid%3D1665556244%26qu%3DeyJxc2MiOiIwLjYzIiwicXNhIjoiMC4zNCIsInFzcCI6IjAuMzAifQ%253D%253D%26smid%3DAXOGFIT0PZZ7G%26sr%3D8-1-spons%26psc%3D1&qualifier=1665556244&id=4932285336518381&widgetName=sp_atf,"1,445",735,3.9,"61,025"
