date,set,index,item-name,category,amazon-link,amazon-price,amazon-discounted-price,amazon-rating,amazon-total-ratings
09_10_2022,PM,1,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/Samsung-Galaxy-Storage-6000mAh-Battery/dp/B0B4F2TTTS/ref=sr_1_3?keywords=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&qid=1665328276&qu=eyJxc2MiOiIwLjI4IiwicXNhIjoiMC4xNyIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"14,999","9,999",4.0,"5,014"
09_10_2022,PM,2,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Helio A22 | 5000 mAh Battery | 8MP AI Dual Cam | Leather Texture Design | Android 12",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Leather-Texture/dp/B0BBN56J5H/ref=sr_1_1?keywords=Redmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12&qid=1665328280&qu=eyJxc2MiOiItMC4wMCIsInFzYSI6IjAuMDAiLCJxc3AiOiIwLjAwIn0%3D&sr=8-1,"8,999","6,299",4.0,422
09_10_2022,PM,4,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A02205781RYIR8G0QDNIH&url=%2FSamsung-Midnight-Storage-6000mAh-Battery%2Fdp%2FB0B4F52B5X%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DSamsung%2BGalaxy%2BM13%2B%2528Midnight%2BBlue%252C%2B4GB%252C%2B64GB%2BStorage%2529%2B%257C%2B6000mAh%2BBattery%2B%257C%2BUpto%2B8GB%2BRAM%2Bwith%2BRAM%2BPlus%26qid%3D1665328284%26qu%3DeyJxc2MiOiIxLjYyIiwicXNhIjoiMC43MiIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328284&id=1489590318455621&widgetName=sp_atf,"14,999","9,999",4.0,"5,014"
09_10_2022,PM,6,"Apple Watch SE (GPS + Cellular, 40mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",Tablets,https://www.amazon.in/Apple-Watch-GPS-Cellular-40mm/dp/B09G9717T5/ref=sr_1_17?keywords=Apple+Watch+SE+%28GPS+%2B+Cellular%2C+40mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+Regular&qid=1665328291&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-17,"33,900","26,900",4.6,"3,697"
09_10_2022,PM,8,"Apple Watch SE (GPS + Cellular, 44mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",Tablets,https://www.amazon.in/Apple-Watch-GPS-Cellular-44mm/dp/B09G9H7FNX/ref=sr_1_12?keywords=Apple+Watch+SE+%28GPS+%2B+Cellular%2C+44mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+Regular&qid=1665328295&qu=eyJxc2MiOiIwLjU5IiwicXNhIjoiMC41NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-12,"36,900","28,900",4.4,170
09_10_2022,PM,9,"Amazfit GTS 4 Mini Smart Watch, Alexa Built-in Fitness Tracker with 24H Heart Rate Blood Oxygen Monitor, 5 Satellite Positioning, 120+ Sports Modes, 5 ATM Waterproof (Midnight Black)",Tablets,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A038813321ZCAG6TQD47M&url=%2FAmazfit-Satellite-Positioning-Waterproof-Midnight%2Fdp%2FB0B59PWQF8%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DAmazfit%2BGTS%2B4%2BMini%2BSmart%2BWatch%252C%2BAlexa%2BBuilt-in%2BFitness%2BTracker%2Bwith%2B24H%2BHeart%2BRate%2BBlood%2BOxygen%2BMonitor%252C%2B5%2BSatellite%2BPositioning%252C%2B120%252B%2BSports%2BModes%252C%2B5%2BATM%2BWaterproof%2B%2528Midnight%2BBlack%2529%26qid%3D1665328298%26qu%3DeyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328298&id=5933121033079356&widgetName=sp_atf,"10,999","6,499",4.0,462
09_10_2022,PM,17,"ASUS Vivobook 15, 15.6"" (39.62 cm) FHD, AMD Dual Core Ryzen 3 3200U, Thin and Light Laptop (8GB/256GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.68 Kg), X512DA-BQ301WS",Laptops,https://www.amazon.in/ASUS-Vivobook-Integrated-Graphics-X512DA-BQ301WS/dp/B0BBVV47J9/ref=sr_1_4?keywords=ASUS+Vivobook+15%2C+15.6%22+%2839.62+cm%29+FHD%2C+AMD+Dual+Core+Ryzen+3+3200U%2C+Thin+and+Light+Laptop+%288GB%2F256GB+SSD%2FIntegrated+Graphics%2FWindows+11%2FOffice+2021%2FSilver%2F1.68+Kg%29%2C+X512DA-BQ301WS&qid=1665328302&qu=eyJxc2MiOiIwLjM0IiwicXNhIjoiMC4zOCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-4,"46,990","33,650",4.0,200
09_10_2022,PM,18,"Honor MagicBook X 15, Intel Core i3-10110U / 15.6 inch (39.62 cm) Thin and Light Laptop (8GB/256GB PCIe SSD/Windows 10/Aluminium Metal Body/1.56Kg), Silver/Gray,(BohrBR-WAI9A)",Laptops,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A002469731J5JYWSNU99P&url=%2FHonor-MagicBook-i3-10110U-Aluminium-BohrBR-WAI9A%2Fdp%2FB09VPV28W3%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DHonor%2BMagicBook%2BX%2B15%252C%2BIntel%2BCore%2Bi3-10110U%2B%252F%2B15.6%2Binch%2B%252839.62%2Bcm%2529%2BThin%2Band%2BLight%2BLaptop%2B%25288GB%252F256GB%2BPCIe%2BSSD%252FWindows%2B10%252FAluminium%2BMetal%2BBody%252F1.56Kg%2529%252C%2BSilver%252FGray%252C%2528BohrBR-WAI9A%2529%26qid%3D1665328306%26qu%3DeyJxc2MiOiIwLjM4IiwicXNhIjoiMC40NCIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328306&id=3432819335908768&widgetName=sp_atf,"49,999","29,990",4.2,428
09_10_2022,PM,19,"HP 14s, AMD Ryzen 5-5500U 14 inches(35cm) FHD, IPS, Micro-Edge Display Laptop (8GB RAM/512GB SSD /Radeon Graphics/Windows 11/Alexa/Backlit Keyboard/MS Office/1.46kg, 14s-fq1092au)",Laptops,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01036251HO294P1IBSHB&url=%2FHP-Micro-Edge-Graphics-Keyboard-14s-fq1092au%2Fdp%2FB09R1L73TM%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DHP%2B14s%252C%2BAMD%2BRyzen%2B5-5500U%2B14%2Binches%252835cm%2529%2BFHD%252C%2BIPS%252C%2BMicro-Edge%2BDisplay%2BLaptop%2B%25288GB%2BRAM%252F512GB%2BSSD%2B%252FRadeon%2BGraphics%252FWindows%2B11%252FAlexa%252FBacklit%2BKeyboard%252FMS%2BOffice%252F1.46kg%252C%2B14s-fq1092au%2529%26qid%3D1665328310%26qu%3DeyJxc2MiOiIwLjg1IiwicXNhIjoiMC4yMCIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328310&id=628029951516439&widgetName=sp_atf,"57,042","47,835",4.3,555
09_10_2022,PM,21,Mi 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Televisions,https://www.amazon.in/inches-Ready-Smart-Android-L32M7-5AIN/dp/B0B6F7LX4C/ref=sr_1_2?keywords=Mi+80+cm+%2832+inches%29+5A+Series+HD+Ready+Smart+Android+LED+TV+L32M7-5AIN+%28Black%29&qid=1665328318&qu=eyJxc2MiOiIwLjI2IiwicXNhIjoiMC4xMCIsInFzcCI6IjEuMDAifQ%3D%3D&sr=8-2,"24,999","12,999",4.3,"43,928"
